host_time_epoch_s,host_time_monotonic_s,device_millis,plot_time_s,time_source,vswr,motor1_pos,motor2_pos,at_match
1777489862.3614662,472854,-1.881581,0.215003,0.379937,1
1777489863.1075552,473599,-2.225667,0.127627,0.292561,1
1777489863.767877,474260,-2.402846,0.040252,0.379937,1
1777489864.564374,475057,-2.626673,0.127627,0.292561,1
1777489866.6180859,477110,-2.428576,0.127627,0.292561,1
1777489867.299998,477792,-6.789464,0.127627,0.292561,1
1777489868.772442,479264,-2.116487,-0.000491,0.292561,1
1777489869.1641831,479656,-10.294122,-0.000491,0.292561,1
1777489869.688863,480181,-2.228315,0.004418,0.379937,1
1777489870.148746,480641,137.000809,0.004418,0.379937,0
1777489870.673436,481165,-2.132588,0.009327,0.292561,1
1777489871.385233,481877,-2.369933,0.096702,0.379937,1
1777489873.37062,483863,-2.177781,0.271453,0.379937,1
1777489873.9499352,484442,-4.322029,0.271453,0.379937,1
1777489875.4243588,485916,-2.285719,0.446205,0.379937,1
1777489876.187026,486679,-2.15506,0.533578,0.292561,1
1777489877.801501,488293,-2.685948,0.620948,0.379937,1
1777489879.0544882,489546,-2.239824,0.795689,0.379937,1
1777489879.582561,490074,-2.429286,0.795689,0.379937,1
1777489879.987456,490479,-2.22611,0.708319,0.292561,1
1777489880.651816,491144,-2.559747,0.708319,0.292561,1
1777489880.719764,491212,-17.999933,0.708319,0.292561,1
1777489882.160448,492652,-2.208534,0.533578,0.292561,1
1777489883.229687,493722,-2.406331,0.446205,0.379937,1
1777489883.417399,493909,-2.663108,0.446205,0.379937,1
1777489885.368992,495861,-2.272731,0.271453,0.379937,1
1777489885.45363,495946,-2.468534,0.271453,0.379937,1
1777489885.521659,496014,-2.494251,0.271453,0.379937,1
1777489885.994972,496487,-2.490105,0.184078,0.292561,1
1777489886.608459,497100,11.00001,0.184078,0.292561,0
1777489886.9452531,497437,-2.443613,0.096702,0.379937,1
1777489887.980628,498472,-2.422336,0.184078,0.292561,1
1777489888.150642,498643,-2.618285,0.184078,0.292561,1
1777489888.167708,498660,-2.161865,0.184078,0.292561,1
1777489889.2374341,499729,-2.208434,0.271453,0.379937,1
1777489889.544068,500036,13.200034,0.271453,0.379937,0
1777489890.3920681,500884,-2.037882,0.358829,0.292561,1
1777489891.001845,501493,-2.483714,0.446205,0.379937,1
1777489891.37625,501868,-2.17155,0.446205,0.379937,1
1777489892.987088,503479,-2.370897,0.620948,0.379937,1
1777489893.3628259,503854,-2.728811,0.620948,0.379937,1
1777489893.868982,504361,-2.466671,0.708319,0.292561,1
1777489894.243752,504736,-2.103247,0.708319,0.292561,1
1777489894.32879,504821,-2.979795,0.708319,0.292561,1
1777489894.3628008,504855,-10.666649,0.708319,0.292561,1
1777489895.177046,505669,-2.438274,0.795689,0.379937,1
1777489896.025098,506517,-2.848746,0.883059,0.292561,1
1777489896.1950521,506687,-2.471951,0.883059,0.292561,1
1777489896.429086,506921,-1.846154,0.823667,0.292561,1
1777489896.776556,507268,-2.275234,0.823667,0.379937,1
1777489897.362527,507854,-1.567743,0.736297,0.379937,1
1777489897.794573,508286,-2.590915,0.736297,0.292561,1
1777489898.363199,508855,-1.719426,0.648926,0.292561,1
1777489899.695064,510187,-2.400485,0.561556,0.292561,1
1777489900.001677,510493,-2.829937,0.561556,0.292561,1
1777489900.8156211,511307,-2.353215,0.474184,0.379937,1
1777489904.463114,514955,-2.396831,0.299433,0.379937,1
1777489906.891547,517383,-2.436317,0.474184,0.379937,1
1777489907.978018,518470,-3.107139,0.561556,0.292561,1
1777489908.3661351,518858,-2.472367,0.648926,0.379937,1
1777489908.860359,519352,-2.226418,0.648926,0.379937,1
1777489909.708137,520200,-2.200897,0.736297,0.292561,1
1777489910.794831,521286,-2.377047,0.823667,0.379937,1
1777489911.318967,521811,-2.315794,0.911037,0.292561,1
1777489912.337419,522829,-2.34895,0.998408,0.379937,1
1777489912.643975,523136,-2.084115,0.998408,0.379937,1
1777489913.594313,524086,-2.70622,1.085788,0.292561,1
1777489913.679096,524171,-2.51701,1.085788,0.292561,1
1777489914.118311,524610,-2.49374,1.173169,0.379937,1
1777489915.477516,525969,-2.192057,1.26055,0.292561,1
1777489917.0032551,527495,-2.603181,1.435312,0.292561,1
1777489919.363664,529855,-2.56545,1.610074,0.292561,1
1777489920.364796,530856,-2.503452,1.697454,0.379937,1
1777489920.838052,531330,-2.555561,1.784835,0.292561,1
1777489920.905971,531398,-2.894742,1.784835,0.292561,1
1777489922.129152,532621,-2.429957,1.872216,0.379937,1
1777489922.418716,532910,-2.692306,1.872216,0.379937,1
1777489922.653447,533145,-2.283726,1.959597,0.292561,1
1777489923.893632,534385,-2.486814,2.046978,0.379937,1
1777489924.319087,534811,-2.067528,2.046978,0.379937,1
1777489925.827643,536319,-2.525257,2.22174,0.379937,1
1777489926.2537851,536745,-2.552445,2.22174,0.379937,1
1777489926.777729,537269,-2.391309,2.309121,0.292561,1
1777489927.676793,538168,-2.589879,2.396502,0.379937,1
1777489928.423053,538914,-2.230429,2.309121,0.292561,1
1777489929.9532301,540444,-2.598874,2.22174,0.379937,1
1777489930.6980422,541189,-2.457632,2.134359,0.292561,1
1777489931.785034,542276,-2.303036,2.046978,0.379937,1
1777489932.8880289,543380,-2.46409,1.959597,0.292561,1
1777489934.4991171,544990,-2.379151,1.784835,0.292561,1
1777489936.19508,546686,-2.250568,1.610074,0.292561,1
1777489938.3850849,548876,-2.319825,1.435312,0.292561,1
1777489939.1819909,549673,-2.395789,1.347931,0.379937,1
1777489939.778986,550270,-3.465114,1.347931,0.379937,1
1777489940.11521,550606,-2.273948,1.26055,0.292561,1
1777489946.1399739,556631,-2.705888,0.736297,0.292561,1
1777489946.885531,557377,-2.603021,0.648926,0.379937,1
1777489948.956579,559448,-2.372647,0.648926,0.379937,1
1777489951.521409,562013,-2.137365,0.823667,0.379937,1
1777489954.151104,564642,-2.959427,1.085788,0.292561,1
1777489954.223234,564659,-2.436897,1.085788,0.292561,1
1777489954.2234418,564676,-2.392946,1.085788,0.292561,1
1777489954.2236001,564693,-2.761118,1.085788,0.292561,1
1777489954.2237482,564710,-2.265209,1.085788,0.292561,1
1777489954.235546,564727,-2.411487,1.085788,0.292561,1
1777489954.252544,564744,-2.686176,1.085788,0.292561,1
1777489954.2855208,564761,-2.80953,1.085788,0.292561,1
1777489954.286562,564778,-2.347227,1.085788,0.292561,1
1777489954.30368,564795,-2.445261,1.085788,0.292561,1
1777489954.3207319,564812,-2.532813,1.085788,0.292561,1
1777489954.337782,564829,-2.285002,1.085788,0.292561,1
1777489954.354808,564846,-2.249346,1.085788,0.292561,1
1777489954.3982232,564863,-2.386367,1.085788,0.292561,1
1777489954.3983948,564880,-2.444092,1.085788,0.292561,1
1777489954.405985,564897,-3.156692,1.085788,0.292561,1
1777489954.423017,564914,-2.340431,1.085788,0.292561,1
1777489954.439991,564931,-3.094119,1.085788,0.292561,1
1777489954.457015,564948,-2.614456,1.085788,0.292561,1
1777489954.498966,564965,-2.787876,1.085788,0.292561,1
1777489954.499145,564983,-3.210523,1.085788,0.292561,1
1777489954.508169,565000,-4.050844,1.085788,0.292561,1
1777489954.525144,565017,-13.615392,1.085788,0.292561,1
1777489954.542173,565034,27.399954,1.085788,0.292561,0
1777489954.5591948,565051,4.935482,1.085788,0.292561,0
1777489954.617124,565108,-1.868915,1.173169,0.292561,1
1777489954.633852,565125,-1.652483,1.173169,0.292561,1
1777489954.692137,565183,-2.502398,1.173169,0.379937,1
1777489954.741947,565200,-2.406179,1.173169,0.379937,1
1777489954.742125,565217,-2.541878,1.173169,0.379937,1
1777489954.742599,565234,-2.585498,1.173169,0.379937,1
1777489954.759735,565251,-2.342471,1.173169,0.379937,1
1777489954.776768,565268,-2.602946,1.173169,0.379937,1
1777489954.793809,565285,-2.409305,1.173169,0.379937,1
1777489954.810882,565302,-2.513132,1.173169,0.379937,1
1777489954.8279521,565319,-2.259427,1.173169,0.379937,1
1777489954.844981,565336,-2.344268,1.173169,0.379937,1
1777489954.8620732,565353,-2.381739,1.173169,0.379937,1
1777489954.87917,565370,-2.405411,1.173169,0.379937,1
1777489954.896201,565387,-2.493924,1.173169,0.379937,1
1777489954.954922,565404,-2.687505,1.173169,0.379937,1
1777489954.955116,565422,-2.328675,1.173169,0.379937,1
1777489954.955283,565439,-2.445261,1.173169,0.379937,1
1777489954.964192,565456,-2.345799,1.173169,0.379937,1
1777489954.981272,565473,-2.519807,1.173169,0.379937,1
1777489954.998294,565490,-2.437042,1.173169,0.379937,1
1777489955.0153909,565507,-2.428577,1.173169,0.379937,1
1777489955.032468,565524,-2.290623,1.173169,0.379937,1
1777489955.049514,565541,-2.259094,1.173169,0.379937,1
1777489955.0666409,565558,-2.588977,1.173169,0.379937,1
1777489955.083683,565575,-2.560612,1.173169,0.379937,1
1777489955.1007948,565592,-2.351857,1.173169,0.379937,1
1777489955.158287,565609,-2.480588,1.173169,0.379937,1
1777489955.158478,565626,-2.401876,1.173169,0.379937,1
1777489955.158648,565643,-2.337904,1.173169,0.379937,1
1777489955.168662,565660,-2.525932,1.173169,0.379937,1
1777489955.185737,565677,-2.471888,1.173169,0.379937,1
1777489955.202753,565694,-2.519235,1.173169,0.379937,1
1777489955.2198038,565711,-2.716501,1.173169,0.379937,1
1777489955.236898,565728,-2.265038,1.173169,0.379937,1
1777489955.253956,565745,-2.518255,1.173169,0.379937,1
1777489955.270981,565762,-2.375295,1.173169,0.379937,1
1777489955.288128,565779,-2.289725,1.173169,0.379937,1
1777489955.305315,565796,-2.43878,1.173169,0.379937,1
1777489955.368587,565813,-2.395229,1.173169,0.379937,1
1777489955.368784,565830,-2.431887,1.173169,0.379937,1
1777489955.3689501,565847,-2.60564,1.173169,0.379937,1
1777489955.3731,565865,-3.224312,1.173169,0.379937,1
1777489955.390072,565882,-1.909724,1.173169,0.379937,1
1777489955.407208,565899,-2.492228,1.173169,0.379937,1
1777489955.424242,565916,-2.594769,1.173169,0.379937,1
1777489955.441303,565933,-3.365589,1.173169,0.379937,1
1777489955.458365,565950,-4.362314,1.173169,0.379937,1
1777489955.475425,565967,-8.833321,1.173169,0.379937,1
1777489955.492518,565984,-20.555527,1.173169,0.379937,1
1777489955.509623,566001,15.000025,1.173169,0.379937,0
1777489955.5700202,566018,-140.996155,1.173169,0.379937,1
1777489955.5841122,566075,-1.745248,1.26055,0.379937,1
1777489955.601116,566093,-2.000001,1.26055,0.379937,1
1777489955.658922,566150,-2.594673,1.26055,0.292561,1
1777489955.708935,566167,-2.328864,1.26055,0.292561,1
1777489955.709116,566184,-2.595066,1.26055,0.292561,1
1777489955.709904,566201,-2.30698,1.26055,0.292561,1
1777489955.7269561,566218,-2.31003,1.26055,0.292561,1
1777489955.743972,566235,-2.930033,1.26055,0.292561,1
1777489955.761012,566252,-2.401874,1.26055,0.292561,1
1777489955.778071,566269,-2.365522,1.26055,0.292561,1
1777489955.795125,566286,-2.683383,1.26055,0.292561,1
1777489955.812202,566304,-2.217199,1.26055,0.292561,1
1777489955.8292658,566321,-2.379635,1.26055,0.292561,1
1777489955.846399,566338,-2.569627,1.26055,0.292561,1
1777489955.863511,566355,-2.481844,1.26055,0.292561,1
1777489955.925588,566372,-2.450243,1.26055,0.292561,1
1777489955.925771,566389,-2.625321,1.26055,0.292561,1
1777489955.925929,566406,-2.132324,1.26055,0.292561,1
1777489955.93137,566423,-2.38718,1.26055,0.292561,1
1777489955.948454,566440,-2.634926,1.26055,0.292561,1
1777489955.965467,566457,-2.316633,1.26055,0.292561,1
1777489955.982514,566474,-2.631321,1.26055,0.292561,1
1777489955.9995708,566491,-2.453662,1.26055,0.292561,1
1777489956.0166788,566508,-2.394236,1.26055,0.292561,1
1777489956.033768,566525,-2.623718,1.26055,0.292561,1
1777489956.050827,566542,-2.57703,1.26055,0.292561,1
1777489956.067909,566559,-2.285396,1.26055,0.292561,1
1777489956.128785,566576,-2.596016,1.26055,0.292561,1
1777489956.1289759,566593,-2.269324,1.26055,0.292561,1
1777489956.1291342,566610,-2.464122,1.26055,0.292561,1
1777489956.135843,566627,-2.677089,1.26055,0.292561,1
1777489956.1529229,566644,-2.53384,1.26055,0.292561,1
1777489956.169961,566661,-2.265222,1.26055,0.292561,1
1777489956.187049,566678,-2.521418,1.26055,0.292561,1
1777489956.204028,566695,-2.415237,1.26055,0.292561,1
1777489956.2211351,566712,-2.645326,1.26055,0.292561,1
1777489956.238226,566729,-3.068116,1.26055,0.292561,1
1777489956.255276,566747,-2.658964,1.26055,0.292561,1
1777489956.2723489,566764,-3.182462,1.26055,0.292561,1
1777489956.3343308,566781,-3.973222,1.26055,0.292561,1
1777489956.334518,566798,-3.245069,1.26055,0.292561,1
1777489956.334673,566815,-2.462902,1.26055,0.292561,1
1777489956.340357,566832,-2.657413,1.26055,0.292561,1
1777489956.357367,566849,-2.016395,1.26055,0.292561,1
1777489956.3743849,566866,-2.763972,1.26055,0.292561,1
1777489956.4164438,566883,-2.939392,1.26055,0.292561,1
1777489956.416628,566900,-2.808694,1.26055,0.292561,1
1777489956.4254458,566917,-3.999997,1.26055,0.292561,1
1777489956.442477,566934,-186.994949,1.26055,0.292561,1
1777489956.459542,566951,-9.823524,1.26055,0.292561,1
1777489956.476585,566968,-50.333076,1.26055,0.292561,1
1777489956.516416,566985,-141.000046,1.26055,0.292561,1
1777489956.516593,567002,5.294119,1.26055,0.292561,0
1777489956.527699,567019,3.799997,1.26055,0.292561,0
1777489956.585393,567077,-1.761195,1.347931,0.292561,1
1777489956.628406,567094,-1.904763,1.347931,0.292561,1
1777489956.660075,567151,-2.691523,1.347931,0.379937,1
1777489956.6770802,567168,-2.379812,1.347931,0.379937,1
1777489956.694138,567186,-2.488495,1.347931,0.379937,1
1777489956.711186,567203,-2.413716,1.347931,0.379937,1
1777489956.728246,567220,-2.280378,1.347931,0.379937,1
1777489956.745396,567237,-2.324014,1.347931,0.379937,1
1777489956.7624881,567254,-2.333338,1.347931,0.379937,1
1777489956.779534,567271,-2.516057,1.347931,0.379937,1
1777489956.796691,567288,-2.602047,1.347931,0.379937,1
1777489956.858451,567305,-2.495103,1.347931,0.379937,1
1777489956.858639,567322,-2.295199,1.347931,0.379937,1
1777489956.858795,567339,-2.412625,1.347931,0.379937,1
1777489956.8644962,567356,-2.461171,1.347931,0.379937,1
1777489956.881521,567373,-2.340914,1.347931,0.379937,1
1777489956.8985658,567390,-2.289188,1.347931,0.379937,1
1777489956.939157,567407,-2.446608,1.347931,0.379937,1
1777489956.9393249,567424,-2.527645,1.347931,0.379937,1
1777489956.94969,567441,-2.48202,1.347931,0.379937,1
1777489956.966738,567458,-2.331736,1.347931,0.379937,1
1777489956.9837708,567475,-2.503693,1.347931,0.379937,1
1777489957.000809,567492,-2.433261,1.347931,0.379937,1
1777489957.01789,567509,-2.64886,1.347931,0.379937,1
1777489957.034997,567526,-2.482192,1.347931,0.379937,1
1777489957.051954,567543,-2.383568,1.347931,0.379937,1
1777489957.06905,567560,-2.503692,1.347931,0.379937,1
1777489957.0861728,567577,-2.631175,1.347931,0.379937,1
1777489957.103177,567594,-2.650391,1.347931,0.379937,1
1777489957.1662111,567611,-2.36539,1.347931,0.379937,1
1777489957.166386,567629,-2.685572,1.347931,0.379937,1
1777489957.166541,567646,-2.446083,1.347931,0.379937,1
1777489957.171215,567663,-2.543153,1.347931,0.379937,1
1777489957.188263,567680,-2.668429,1.347931,0.379937,1
1777489957.205287,567697,-2.493863,1.347931,0.379937,1
1777489957.222343,567714,-2.67915,1.347931,0.379937,1
1777489957.239381,567731,-2.369415,1.347931,0.379937,1
1777489957.256435,567748,-2.763387,1.347931,0.379937,1
1777489957.273525,567765,-2.351902,1.347931,0.379937,1
1777489957.2906501,567782,-2.871564,1.347931,0.379937,1
1777489957.307677,567799,-2.651618,1.347931,0.379937,1
1777489957.369014,567816,-3.273869,1.347931,0.379937,1
1777489957.3692002,567833,-2.911901,1.347931,0.379937,1
1777489957.369356,567850,-2.336248,1.347931,0.379937,1
1777489957.375629,567867,-2.44565,1.347931,0.379937,1
1777489957.3926961,567884,-3.143996,1.347931,0.379937,1
1777489957.4097338,567901,-4.731339,1.347931,0.379937,1
1777489957.4267578,567918,-2.759034,1.347931,0.379937,1
1777489957.443789,567935,-3.45161,1.347931,0.379937,1
1777489957.460866,567952,-5.374995,1.347931,0.379937,1
1777489957.477928,567969,-12.538442,1.347931,0.379937,1
1777489957.4950578,567986,-134.99855,1.347931,0.379937,1
1777489957.512141,568003,-45.666428,1.347931,0.379937,1
1777489957.573663,568020,-5.608692,1.347931,0.379937,1
1777489957.573853,568037,4.485716,1.347931,0.379937,0
1777489957.574016,568054,-132.998566,1.347931,0.379937,1
1777489957.6102972,568102,-1.664207,1.409785,0.379937,1
1777489957.62727,568119,-1.637993,1.409785,0.379937,1
1777489957.6849668,568176,-2.687837,1.409785,0.292561,1
1777489957.702019,568193,-2.45865,1.409785,0.292561,1
1777489957.719014,568210,-2.322805,1.409785,0.292561,1
1777489957.736063,568227,-2.749353,1.409785,0.292561,1
1777489957.7531772,568244,-2.465692,1.409785,0.292561,1
1777489957.770171,568262,-2.33637,1.409785,0.292561,1
1777489957.787282,568279,-2.656255,1.409785,0.292561,1
1777489957.804363,568296,-2.293306,1.409785,0.292561,1
1777489957.821414,568313,-2.474946,1.409785,0.292561,1
1777489957.838578,568330,-2.603179,1.409785,0.292561,1
1777489957.898192,568347,-2.689756,1.409785,0.292561,1
1777489957.8983731,568364,-2.347423,1.409785,0.292561,1
1777489957.898528,568381,-2.420153,1.409785,0.292561,1
1777489957.906433,568398,-2.753507,1.409785,0.292561,1
1777489957.9235032,568415,-2.296916,1.409785,0.292561,1
1777489957.940539,568432,-2.555006,1.409785,0.292561,1
1777489957.957602,568449,-2.755687,1.409785,0.292561,1
1777489957.974661,568466,-2.359817,1.409785,0.292561,1
1777489957.9916852,568483,-2.460999,1.409785,0.292561,1
1777489958.008845,568500,-2.799446,1.409785,0.292561,1
1777489958.025905,568517,-2.322279,1.409785,0.292561,1
1777489958.043029,568534,-2.345978,1.409785,0.292561,1
1777489958.1056378,568551,-2.653123,1.409785,0.292561,1
1777489958.105824,568568,-2.646442,1.409785,0.292561,1
1777489958.10598,568585,-2.37996,1.409785,0.292561,1
1777489958.110883,568602,-2.859558,1.409785,0.292561,1
1777489958.127959,568619,-2.44692,1.409785,0.292561,1
1777489958.1449962,568636,-2.598964,1.409785,0.292561,1
1777489958.162047,568653,-2.496265,1.409785,0.292561,1
1777489958.1790872,568670,-2.411196,1.409785,0.292561,1
1777489958.196162,568687,-2.527101,1.409785,0.292561,1
1777489958.213237,568705,-2.777785,1.409785,0.292561,1
1777489958.230342,568722,-2.375614,1.409785,0.292561,1
1777489958.2473862,568739,-2.440395,1.409785,0.292561,1
1777489958.314098,568756,-2.661381,1.409785,0.292561,1
1777489958.3142872,568773,-2.55014,1.409785,0.292561,1
1777489958.314456,568790,-2.200972,1.409785,0.292561,1
1777489958.315367,568807,-2.484423,1.409785,0.292561,1
1777489958.332445,568824,-2.621455,1.409785,0.292561,1
1777489958.349451,568841,-1.924928,1.409785,0.292561,1
1777489958.3906062,568858,-3.387448,1.409785,0.292561,1
1777489958.390773,568875,-2.456071,1.409785,0.292561,1
1777489958.400518,568892,-2.973853,1.409785,0.292561,1
1777489958.417574,568909,-2.272725,1.409785,0.292561,1
1777489958.434612,568926,-2.841267,1.409785,0.292561,1
1777489958.451638,568943,-4.032253,1.409785,0.292561,1
1777489958.4686358,568960,-4.999997,1.409785,0.292561,1
1777489958.485714,568977,-7.923067,1.409785,0.292561,1
1777489958.502806,568994,-5.499996,1.409785,0.292561,1
1777489958.5198689,569011,-154.998367,1.409785,0.292561,1
1777489958.5369148,569028,6.428574,1.409785,0.292561,0
1777489958.554023,569045,-19.499954,1.409785,0.292561,1
1777489958.621133,569103,-1.555184,1.497166,0.292561,1
1777489958.62851,569120,-1.843285,1.497166,0.292561,1
1777489958.686275,569178,-2.279646,1.497166,0.379937,1
1777489958.732523,569195,-2.471436,1.497166,0.379937,1
1777489958.732713,569212,-2.377678,1.497166,0.379937,1
1777489958.7373009,569229,-2.377364,1.497166,0.379937,1
1777489958.754387,569246,-2.4478,1.497166,0.379937,1
1777489958.77137,569263,-2.345377,1.497166,0.379937,1
1777489958.788416,569280,-2.246641,1.497166,0.379937,1
1777489958.8304949,569297,-2.277167,1.497166,0.379937,1
1777489958.830677,569314,-2.290048,1.497166,0.379937,1
1777489958.839524,569331,-2.524757,1.497166,0.379937,1
1777489958.856564,569348,-2.259428,1.497166,0.379937,1
1777489958.873634,569365,-2.578169,1.497166,0.379937,1
1777489958.890644,569382,-2.279647,1.497166,0.379937,1
1777489958.932241,569399,-2.262696,1.497166,0.379937,1
1777489958.9324229,569416,-2.265827,1.497166,0.379937,1
1777489958.9418151,569433,-2.178866,1.497166,0.379937,1
1777489958.958808,569450,-2.16364,1.497166,0.379937,1
1777489958.975868,569467,-2.324844,1.497166,0.379937,1
1777489958.992934,569484,-2.144608,1.497166,0.379937,1
1777489959.037437,569501,-2.14571,1.497166,0.379937,1
1777489959.037599,569518,-2.232413,1.497166,0.379937,1
1777489959.0440052,569535,-2.111115,1.497166,0.379937,1
1777489959.0610611,569552,-2.206482,1.497166,0.379937,1
1777489959.0781062,569570,-2.275794,1.497166,0.379937,1
1777489959.09516,569587,-2.151024,1.497166,0.379937,1
1777489959.112257,569604,-2.106476,1.497166,0.379937,1
1777489959.129314,569621,-2.091282,1.497166,0.379937,1
1777489959.146347,569638,-2.491365,1.497166,0.379937,1
1777489959.163452,569655,-2.330279,1.497166,0.379937,1
1777489959.180536,569672,-2.512084,1.497166,0.379937,1
1777489959.1976051,569689,-2.381299,1.497166,0.379937,1
1777489959.260086,569706,-2.492543,1.497166,0.379937,1
1777489959.2602649,569723,-2.576831,1.497166,0.379937,1
1777489959.260421,569740,-2.36471,1.497166,0.379937,1
1777489959.265561,569757,-2.421058,1.497166,0.379937,1
1777489959.2826262,569774,-2.382358,1.497166,0.379937,1
1777489959.299634,569791,-2.511816,1.497166,0.379937,1
1777489959.316698,569808,-2.446067,1.497166,0.379937,1
1777489959.3337548,569825,-2.486071,1.497166,0.379937,1
1777489959.3508108,569842,-2.446257,1.497166,0.379937,1
1777489959.367893,569859,-2.02581,1.497166,0.379937,1
1777489959.384948,569876,-1.820897,1.497166,0.379937,1
1777489959.40208,569893,-2.393939,1.497166,0.379937,1
1777489959.4631941,569910,-2.454544,1.497166,0.379937,1
1777489959.46337,569927,-3.018516,1.497166,0.379937,1
1777489959.4635258,569944,-3.527774,1.497166,0.379937,1
1777489959.469986,569961,-4.94736,1.497166,0.379937,1
1777489959.487023,569978,-4.823526,1.497166,0.379937,1
1777489959.504045,569995,-12.384596,1.497166,0.379937,1
1777489959.546509,570012,-21.75001,1.497166,0.379937,1
1777489959.5466769,570029,127.002159,1.497166,0.379937,0
1777489959.5551171,570047,13.600012,1.497166,0.379937,0
1777489959.6128378,570104,-1.784,1.584547,0.379937,1
1777489959.659308,570121,-1.773109,1.584547,0.379937,1
1777489959.687537,570179,-2.385347,1.584547,0.292561,1
1777489959.704534,570196,-2.521856,1.584547,0.292561,1
1777489959.7215848,570213,-2.370197,1.584547,0.292561,1
1777489959.7668228,570230,-2.578953,1.584547,0.292561,1
1777489959.766985,570247,-2.76405,1.584547,0.292561,1
1777489959.772691,570264,-2.148389,1.584547,0.292561,1
1777489959.7897542,570281,-2.645248,1.584547,0.292561,1
1777489959.806787,570298,-2.445787,1.584547,0.292561,1
1777489959.823837,570315,-2.333338,1.584547,0.292561,1
1777489959.8675241,570332,-2.347131,1.584547,0.292561,1
1777489959.867693,570349,-2.675829,1.584547,0.292561,1
1777489959.874929,570366,-2.213797,1.584547,0.292561,1
1777489959.891959,570383,-2.434788,1.584547,0.292561,1
1777489959.909027,570400,-2.564771,1.584547,0.292561,1
1777489959.9260612,570417,-2.529709,1.584547,0.292561,1
1777489959.943134,570434,-2.37557,1.584547,0.292561,1
1777489959.960194,570451,-2.701092,1.584547,0.292561,1
1777489959.977204,570469,-2.368176,1.584547,0.292561,1
1777489959.9943511,570486,-2.738671,1.584547,0.292561,1
1777489960.011443,570503,-2.680858,1.584547,0.292561,1
1777489960.028592,570520,-2.436625,1.584547,0.292561,1
1777489960.0917811,570537,-2.582097,1.584547,0.292561,1
1777489960.091956,570554,-2.557901,1.584547,0.292561,1
1777489960.0921059,570571,-2.345799,1.584547,0.292561,1
1777489960.096471,570588,-2.488729,1.584547,0.292561,1
1777489960.11343,570605,-2.375891,1.584547,0.292561,1
1777489960.1305642,570622,-2.108229,1.584547,0.292561,1
1777489960.1476018,570639,-2.773589,1.584547,0.292561,1
1777489960.1646562,570656,-2.306607,1.584547,0.292561,1
1777489960.181728,570673,-2.342472,1.584547,0.292561,1
1777489960.1988358,570690,-2.460628,1.584547,0.292561,1
1777489960.215872,570707,-2.544048,1.584547,0.292561,1
1777489960.233054,570724,-2.366672,1.584547,0.292561,1
1777489960.295038,570741,-2.92921,1.584547,0.292561,1
1777489960.295212,570758,-2.317195,1.584547,0.292561,1
1777489960.295359,570775,-2.443613,1.584547,0.292561,1
1777489960.30092,570792,-2.453584,1.584547,0.292561,1
1777489960.3179572,570809,-2.407204,1.584547,0.292561,1
1777489960.3350139,570826,-2.163541,1.584547,0.292561,1
1777489960.352053,570843,-2.113705,1.584547,0.292561,1
1777489960.369107,570860,-2.879638,1.584547,0.292561,1
1777489960.386178,570877,-3.255562,1.584547,0.292561,1
1777489960.403279,570894,-2.599998,1.584547,0.292561,1
1777489960.4203782,570911,-2.261145,1.584547,0.292561,1
1777489960.4374669,570929,-4.147052,1.584547,0.292561,1
1777489960.4996212,570946,-2.666665,1.584547,0.292561,1
1777489960.499798,570963,-4.599993,1.584547,0.292561,1
1777489960.499958,570980,-19.599894,1.584547,0.292561,1
1777489960.5053241,570997,-82.99958,1.584547,0.292561,1
1777489960.522332,571014,34.599937,1.584547,0.292561,0
1777489960.539375,571031,3.756753,1.584547,0.292561,0
1777489960.597162,571088,-1.79845,1.671927,0.292561,1
1777489960.6142552,571105,-1.928001,1.671927,0.292561,1
1777489960.672374,571163,-2.330216,1.671927,0.379937,1
1777489960.73384,571180,-2.510797,1.671927,0.379937,1
1777489960.734008,571197,-2.561105,1.671927,0.379937,1
1777489960.734155,571214,-2.47216,1.671927,0.379937,1
1777489960.739872,571231,-2.336432,1.671927,0.379937,1
1777489960.756918,571248,-2.372098,1.671927,0.379937,1
1777489960.773951,571265,-2.479323,1.671927,0.379937,1
1777489960.791004,571282,-2.413716,1.671927,0.379937,1
1777489960.808055,571299,-2.422637,1.671927,0.379937,1
1777489960.825116,571316,-2.442312,1.671927,0.379937,1
1777489960.8422148,571333,-2.327193,1.671927,0.379937,1
1777489960.8592582,571351,-2.350235,1.671927,0.379937,1
1777489960.8763561,571368,-2.626268,1.671927,0.379937,1
1777489960.938605,571385,-2.328644,1.671927,0.379937,1
1777489960.938792,571402,-2.521634,1.671927,0.379937,1
1777489960.938947,571419,-2.417845,1.671927,0.379937,1
1777489960.9443278,571436,-2.433418,1.671927,0.379937,1
1777489960.961376,571453,-2.432696,1.671927,0.379937,1
1777489960.9784262,571470,-2.307522,1.671927,0.379937,1
1777489960.995499,571487,-2.544763,1.671927,0.379937,1
1777489961.0125508,571504,-2.481669,1.671927,0.379937,1
1777489961.029633,571521,-2.569312,1.671927,0.379937,1
1777489961.046698,571538,-2.504907,1.671927,0.379937,1
1777489961.063802,571555,-2.568927,1.671927,0.379937,1
1777489961.080904,571572,-2.580567,1.671927,0.379937,1
1777489961.143059,571589,-2.914536,1.671927,0.379937,1
1777489961.143234,571606,-2.553356,1.671927,0.379937,1
